Power n1 n2 mu1 mu2 sigma1 sigma2 GND_shape_parameter alpha mean_evaluation median_evaluation skewness_evaluation
0,124 10 10 0 0,100 1 1 5 0,100 -0,358 -0,378 0,097
0,065 10 10 0 0,100 1 1 5 0,050 -0,358 -0,378 0,097
0,009 10 10 0 0,100 1 1 5 0,010 -0,358 -0,378 0,097
0,000 10 10 0 0,100 1 1 5 0,001 -0,358 -0,378 0,097
0,127 20 10 0 0,100 1 1 5 0,100 -0,412 -0,440 0,065
0,065 20 10 0 0,100 1 1 5 0,050 -0,412 -0,440 0,065
0,013 20 10 0 0,100 1 1 5 0,010 -0,412 -0,440 0,065
0,001 20 10 0 0,100 1 1 5 0,001 -0,412 -0,440 0,065
0,136 30 10 0 0,100 1 1 5 0,100 -0,436 -0,437 0,081
0,074 30 10 0 0,100 1 1 5 0,050 -0,436 -0,437 0,081
0,014 30 10 0 0,100 1 1 5 0,010 -0,436 -0,437 0,081
0,001 30 10 0 0,100 1 1 5 0,001 -0,436 -0,437 0,081
0,168 30 30 0 0,100 1 1 5 0,100 -0,625 -0,636 0,072
0,096 30 30 0 0,100 1 1 5 0,050 -0,625 -0,636 0,072
0,023 30 30 0 0,100 1 1 5 0,010 -0,625 -0,636 0,072
0,002 30 30 0 0,100 1 1 5 0,001 -0,625 -0,636 0,072
0,173 40 30 0 0,100 1 1 5 0,100 -0,676 -0,688 0,056
0,100 40 30 0 0,100 1 1 5 0,050 -0,676 -0,688 0,056
0,026 40 30 0 0,100 1 1 5 0,010 -0,676 -0,688 0,056
0,003 40 30 0 0,100 1 1 5 0,001 -0,676 -0,688 0,056
0,181 50 30 0 0,100 1 1 5 0,100 -0,707 -0,706 0,019
0,107 50 30 0 0,100 1 1 5 0,050 -0,707 -0,706 0,019
0,030 50 30 0 0,100 1 1 5 0,010 -0,707 -0,706 0,019
0,004 50 30 0 0,100 1 1 5 0,001 -0,707 -0,706 0,019
0,208 50 50 0 0,100 1 1 5 0,100 -0,807 -0,820 0,037
0,126 50 50 0 0,100 1 1 5 0,050 -0,807 -0,820 0,037
0,037 50 50 0 0,100 1 1 5 0,010 -0,807 -0,820 0,037
0,006 50 50 0 0,100 1 1 5 0,001 -0,807 -0,820 0,037
0,219 60 50 0 0,100 1 1 5 0,100 -0,848 -0,846 0,029
0,136 60 50 0 0,100 1 1 5 0,050 -0,848 -0,846 0,029
0,041 60 50 0 0,100 1 1 5 0,010 -0,848 -0,846 0,029
0,007 60 50 0 0,100 1 1 5 0,001 -0,848 -0,846 0,029
0,229 70 50 0 0,100 1 1 5 0,100 -0,887 -0,900 0,022
0,141 70 50 0 0,100 1 1 5 0,050 -0,887 -0,900 0,022
0,045 70 50 0 0,100 1 1 5 0,010 -0,887 -0,900 0,022
0,008 70 50 0 0,100 1 1 5 0,001 -0,887 -0,900 0,022
0,257 70 70 0 0,100 1 1 5 0,100 -0,972 -0,979 0,050
0,164 70 70 0 0,100 1 1 5 0,050 -0,972 -0,979 0,050
0,053 70 70 0 0,100 1 1 5 0,010 -0,972 -0,979 0,050
0,008 70 70 0 0,100 1 1 5 0,001 -0,972 -0,979 0,050
