Power n1 n2 mu1 mu2 sigma1 sigma2 GND_shape_parameter alpha mean_evaluation median_evaluation skewness_evaluation
0,479 380 380 0 0,100 1 1 2 0,050 -1,906 -1,912 -0,013 
0,482 390 380 0 0,100 1 1 2 0,050 -1,913 -1,917 0,019 
0,483 400 380 0 0,100 1 1 2 0,050 -1,921 -1,914 0,014 
0,501 400 400 0 0,100 1 1 2 0,050 -1,954 -1,962 0,022 
0,502 410 400 0 0,100 1 1 2 0,050 -1,957 -1,964 0,013 
0,503 420 400 0 0,100 1 1 2 0,050 -1,969 -1,968 0,004 
0,520 420 420 0 0,100 1 1 2 0,050 -2,010 -2,008 0,043 
0,515 430 420 0 0,100 1 1 2 0,050 -2,004 -1,997 -0,013 
0,529 440 420 0 0,100 1 1 2 0,050 -2,025 -2,036 0,025 
0,533 440 440 0 0,100 1 1 2 0,050 -2,041 -2,051 -0,002 
0,542 450 440 0 0,100 1 1 2 0,050 -2,063 -2,071 0,018 
0,549 460 440 0 0,100 1 1 2 0,050 -2,081 -2,084 0,010 
0,553 460 460 0 0,100 1 1 2 0,050 -2,091 -2,092 0,003 
0,552 470 460 0 0,100 1 1 2 0,050 -2,090 -2,087 -0,025 
0,560 480 460 0 0,100 1 1 2 0,050 -2,110 -2,110 0,013 
0,571 480 480 0 0,100 1 1 2 0,050 -2,137 -2,132 -0,018 
0,578 490 480 0 0,100 1 1 2 0,050 -2,145 -2,147 0,012 
0,580 500 480 0 0,100 1 1 2 0,050 -2,164 -2,174 0,011 
0,585 500 500 0 0,100 1 1 2 0,050 -2,174 -2,175 0,005 
0,016 20 20 0 0,100 1 1 2 0,010 -0,436 -0,433 0,057 
0,015 30 20 0 0,100 1 1 2 0,010 -0,461 -0,475 0,051 
0,019 40 20 0 0,100 1 1 2 0,010 -0,496 -0,486 0,013 
0,026 40 40 0 0,100 1 1 2 0,010 -0,608 -0,616 0,003 
0,024 50 40 0 0,100 1 1 2 0,010 -0,641 -0,641 0,017 
0,026 60 40 0 0,100 1 1 2 0,010 -0,667 -0,690 0,051 
0,035 60 60 0 0,100 1 1 2 0,010 -0,753 -0,745 0,013 
0,037 70 60 0 0,100 1 1 2 0,010 -0,790 -0,789 0,041 
0,037 80 60 0 0,100 1 1 2 0,010 -0,802 -0,813 0,048 
0,042 80 80 0 0,100 1 1 2 0,010 -0,868 -0,867 0,011 
0,046 90 80 0 0,100 1 1 2 0,010 -0,901 -0,905 0,032 
0,049 100 80 0 0,100 1 1 2 0,010 -0,921 -0,930 0,039 
0,054 100 100 0 0,100 1 1 2 0,010 -0,978 -0,985 -0,001 
0,057 110 100 0 0,100 1 1 2 0,010 -1,001 -1,012 0,065 
0,058 120 100 0 0,100 1 1 2 0,010 -1,014 -1,017 0,055 
0,065 120 120 0 0,100 1 1 2 0,010 -1,066 -1,066 0,047 
0,069 130 120 0 0,100 1 1 2 0,010 -1,093 -1,084 -0,020 
0,070 140 120 0 0,100 1 1 2 0,010 -1,114 -1,113 0,004 
0,072 140 140 0 0,100 1 1 2 0,010 -1,150 -1,153 0,013 
0,078 150 140 0 0,100 1 1 2 0,010 -1,164 -1,164 0,008 
0,083 160 140 0 0,100 1 1 2 0,010 -1,187 -1,178 -0,015 
0,085 160 160 0 0,100 1 1 2 0,010 -1,222 -1,221 0,017 
0,091 170 160 0 0,100 1 1 2 0,010 -1,250 -1,250 0,050 
0,097 180 160 0 0,100 1 1 2 0,010 -1,279 -1,275 -0,004 
0,101 180 180 0 0,100 1 1 2 0,010 -1,308 -1,313 0,014 
0,105 190 180 0 0,100 1 1 2 0,010 -1,331 -1,332 0,014 
0,109 200 180 0 0,100 1 1 2 0,010 -1,341 -1,342 0,012 
0,113 200 200 0 0,100 1 1 2 0,010 -1,374 -1,381 0,029 
0,116 210 200 0 0,100 1 1 2 0,010 -1,392 -1,391 -0,001 
0,124 220 200 0 0,100 1 1 2 0,010 -1,415 -1,417 0,037 
0,130 220 220 0 0,100 1 1 2 0,010 -1,448 -1,456 0,031 
0,126 230 220 0 0,100 1 1 2 0,010 -1,448 -1,450 0,018 
0,135 240 220 0 0,100 1 1 2 0,010 -1,472 -1,472 0,009 
0,143 240 240 0 0,100 1 1 2 0,010 -1,519 -1,521 0,034 
0,146 250 240 0 0,100 1 1 2 0,010 -1,520 -1,520 0,024 
0,144 260 240 0 0,100 1 1 2 0,010 -1,525 -1,529 0,003 
0,157 260 260 0 0,100 1 1 2 0,010 -1,581 -1,594 0,029 
0,163 270 260 0 0,100 1 1 2 0,010 -1,589 -1,598 0,046 
0,159 280 260 0 0,100 1 1 2 0,010 -1,584 -1,595 0,031 
0,170 280 280 0 0,100 1 1 2 0,010 -1,631 -1,639 0,034 
0,177 290 280 0 0,100 1 1 2 0,010 -1,640 -1,641 0,034 
0,176 300 280 0 0,100 1 1 2 0,010 -1,652 -1,647 -0,026 
0,184 300 300 0 0,100 1 1 2 0,010 -1,678 -1,678 0,016 
0,187 310 300 0 0,100 1 1 2 0,010 -1,696 -1,707 0,036 
0,198 320 300 0 0,100 1 1 2 0,010 -1,725 -1,730 0,016 
0,202 320 320 0 0,100 1 1 2 0,010 -1,750 -1,757 0,020 
0,206 330 320 0 0,100 1 1 2 0,010 -1,753 -1,756 0,051 
0,206 340 320 0 0,100 1 1 2 0,010 -1,760 -1,770 0,032 
0,216 340 340 0 0,100 1 1 2 0,010 -1,799 -1,804 0,025 
0,222 350 340 0 0,100 1 1 2 0,010 -1,812 -1,824 0,025 
0,226 360 340 0 0,100 1 1 2 0,010 -1,826 -1,841 0,021 
0,232 360 360 0 0,100 1 1 2 0,010 -1,847 -1,846 0,013 
0,238 370 360 0 0,100 1 1 2 0,010 -1,854 -1,854 0,005 
0,241 380 360 0 0,100 1 1 2 0,010 -1,864 -1,850 0,001 
0,250 380 380 0 0,100 1 1 2 0,010 -1,906 -1,912 -0,013 
0,253 390 380 0 0,100 1 1 2 0,010 -1,913 -1,917 0,019 
0,257 400 380 0 0,100 1 1 2 0,010 -1,921 -1,914 0,014 
0,263 400 400 0 0,100 1 1 2 0,010 -1,954 -1,962 0,022 
0,269 410 400 0 0,100 1 1 2 0,010 -1,957 -1,964 0,013 
0,274 420 400 0 0,100 1 1 2 0,010 -1,969 -1,968 0,004 
0,288 420 420 0 0,100 1 1 2 0,010 -2,010 -2,008 0,043 
0,283 430 420 0 0,100 1 1 2 0,010 -2,004 -1,997 -0,013 
0,291 440 420 0 0,100 1 1 2 0,010 -2,025 -2,036 0,025 
0,298 440 440 0 0,100 1 1 2 0,010 -2,041 -2,051 -0,002 
0,302 450 440 0 0,100 1 1 2 0,010 -2,063 -2,071 0,018 
0,310 460 440 0 0,100 1 1 2 0,010 -2,081 -2,084 0,010 
0,316 460 460 0 0,100 1 1 2 0,010 -2,091 -2,092 0,003 
0,310 470 460 0 0,100 1 1 2 0,010 -2,090 -2,087 -0,025 
0,321 480 460 0 0,100 1 1 2 0,010 -2,110 -2,110 0,013 
0,330 480 480 0 0,100 1 1 2 0,010 -2,137 -2,132 -0,018 
0,334 490 480 0 0,100 1 1 2 0,010 -2,145 -2,147 0,012 
0,342 500 480 0 0,100 1 1 2 0,010 -2,164 -2,174 0,011 
0,345 500 500 0 0,100 1 1 2 0,010 -2,174 -2,175 0,005 
0,001 20 20 0 0,100 1 1 2 0,001 -0,436 -0,433 0,057 
0,001 30 20 0 0,100 1 1 2 0,001 -0,461 -0,475 0,051 
0,002 40 20 0 0,100 1 1 2 0,001 -0,496 -0,486 0,013 
0,004 40 40 0 0,100 1 1 2 0,001 -0,608 -0,616 0,003 
0,003 50 40 0 0,100 1 1 2 0,001 -0,641 -0,641 0,017 
0,004 60 40 0 0,100 1 1 2 0,001 -0,667 -0,690 0,051 
0,005 60 60 0 0,100 1 1 2 0,001 -0,753 -0,745 0,013 
0,004 70 60 0 0,100 1 1 2 0,001 -0,790 -0,789 0,041 
0,006 80 60 0 0,100 1 1 2 0,001 -0,802 -0,813 0,048 
0,007 80 80 0 0,100 1 1 2 0,001 -0,868 -0,867 0,011 
0,008 90 80 0 0,100 1 1 2 0,001 -0,901 -0,905 0,032 
0,009 100 80 0 0,100 1 1 2 0,001 -0,921 -0,930 0,039 
0,010 100 100 0 0,100 1 1 2 0,001 -0,978 -0,985 -0,001 
0,009 110 100 0 0,100 1 1 2 0,001 -1,001 -1,012 0,065 
0,011 120 100 0 0,100 1 1 2 0,001 -1,014 -1,017 0,055 
0,012 120 120 0 0,100 1 1 2 0,001 -1,066 -1,066 0,047 
0,015 130 120 0 0,100 1 1 2 0,001 -1,093 -1,084 -0,020 
0,014 140 120 0 0,100 1 1 2 0,001 -1,114 -1,113 0,004 
0,015 140 140 0 0,100 1 1 2 0,001 -1,150 -1,153 0,013 
0,017 150 140 0 0,100 1 1 2 0,001 -1,164 -1,164 0,008 
0,019 160 140 0 0,100 1 1 2 0,001 -1,187 -1,178 -0,015 
0,018 160 160 0 0,100 1 1 2 0,001 -1,222 -1,221 0,017 
0,020 170 160 0 0,100 1 1 2 0,001 -1,250 -1,250 0,050 
0,021 180 160 0 0,100 1 1 2 0,001 -1,279 -1,275 -0,004 
0,024 180 180 0 0,100 1 1 2 0,001 -1,308 -1,313 0,014 
0,023 190 180 0 0,100 1 1 2 0,001 -1,331 -1,332 0,014 
0,025 200 180 0 0,100 1 1 2 0,001 -1,341 -1,342 0,012 
0,027 200 200 0 0,100 1 1 2 0,001 -1,374 -1,381 0,029 
0,029 210 200 0 0,100 1 1 2 0,001 -1,392 -1,391 -0,001 
0,029 220 200 0 0,100 1 1 2 0,001 -1,415 -1,417 0,037 
0,032 220 220 0 0,100 1 1 2 0,001 -1,448 -1,456 0,031 
0,033 230 220 0 0,100 1 1 2 0,001 -1,448 -1,450 0,018 
0,034 240 220 0 0,100 1 1 2 0,001 -1,472 -1,472 0,009 
0,036 240 240 0 0,100 1 1 2 0,001 -1,519 -1,521 0,034 
0,038 250 240 0 0,100 1 1 2 0,001 -1,520 -1,520 0,024 
0,037 260 240 0 0,100 1 1 2 0,001 -1,525 -1,529 0,003 
0,041 260 260 0 0,100 1 1 2 0,001 -1,581 -1,594 0,029 
0,042 270 260 0 0,100 1 1 2 0,001 -1,589 -1,598 0,046 
0,042 280 260 0 0,100 1 1 2 0,001 -1,584 -1,595 0,031 
0,045 280 280 0 0,100 1 1 2 0,001 -1,631 -1,639 0,034 
0,049 290 280 0 0,100 1 1 2 0,001 -1,640 -1,641 0,034 
0,050 300 280 0 0,100 1 1 2 0,001 -1,652 -1,647 -0,026 
0,050 300 300 0 0,100 1 1 2 0,001 -1,678 -1,678 0,016 
0,053 310 300 0 0,100 1 1 2 0,001 -1,696 -1,707 0,036 
0,058 320 300 0 0,100 1 1 2 0,001 -1,725 -1,730 0,016 
0,061 320 320 0 0,100 1 1 2 0,001 -1,750 -1,757 0,020 
0,059 330 320 0 0,100 1 1 2 0,001 -1,753 -1,756 0,051 
0,059 340 320 0 0,100 1 1 2 0,001 -1,760 -1,770 0,032 
0,067 340 340 0 0,100 1 1 2 0,001 -1,799 -1,804 0,025 
0,066 350 340 0 0,100 1 1 2 0,001 -1,812 -1,824 0,025 
0,073 360 340 0 0,100 1 1 2 0,001 -1,826 -1,841 0,021 
0,074 360 360 0 0,100 1 1 2 0,001 -1,847 -1,846 0,013 
0,075 370 360 0 0,100 1 1 2 0,001 -1,854 -1,854 0,005 
0,078 380 360 0 0,100 1 1 2 0,001 -1,864 -1,850 0,001 
0,080 380 380 0 0,100 1 1 2 0,001 -1,906 -1,912 -0,013 
0,084 390 380 0 0,100 1 1 2 0,001 -1,913 -1,917 0,019 
0,084 400 380 0 0,100 1 1 2 0,001 -1,921 -1,914 0,014 
0,088 400 400 0 0,100 1 1 2 0,001 -1,954 -1,962 0,022 
0,090 410 400 0 0,100 1 1 2 0,001 -1,957 -1,964 0,013 
0,094 420 400 0 0,100 1 1 2 0,001 -1,969 -1,968 0,004 
0,098 420 420 0 0,100 1 1 2 0,001 -2,010 -2,008 0,043 
0,099 430 420 0 0,100 1 1 2 0,001 -2,004 -1,997 -0,013 
0,102 440 420 0 0,100 1 1 2 0,001 -2,025 -2,036 0,025 
0,106 440 440 0 0,100 1 1 2 0,001 -2,041 -2,051 -0,002 
0,111 450 440 0 0,100 1 1 2 0,001 -2,063 -2,071 0,018 
0,112 460 440 0 0,100 1 1 2 0,001 -2,081 -2,084 0,010 
0,115 460 460 0 0,100 1 1 2 0,001 -2,091 -2,092 0,003 
0,114 470 460 0 0,100 1 1 2 0,001 -2,090 -2,087 -0,025 
0,116 480 460 0 0,100 1 1 2 0,001 -2,110 -2,110 0,013 
0,124 480 480 0 0,100 1 1 2 0,001 -2,137 -2,132 -0,018 
0,122 490 480 0 0,100 1 1 2 0,001 -2,145 -2,147 0,012 
0,129 500 480 0 0,100 1 1 2 0,001 -2,164 -2,174 0,011 
0,134 500 500 0 0,100 1 1 2 0,001 -2,174 -2,175 0,005 
0,708 520 500 0 0,100 1 1 2 0,100 -2,198 -2,196 -0,014 
0,717 520 520 0 0,100 1 1 2 0,100 -2,218 -2,215 -0,005 
0,721 530 520 0 0,100 1 1 2 0,100 -2,235 -2,230 -0,003 
0,728 540 520 0 0,100 1 1 2 0,100 -2,245 -2,231 -0,009 
0,729 540 540 0 0,100 1 1 2 0,100 -2,260 -2,270 0,014 
0,734 550 540 0 0,100 1 1 2 0,100 -2,276 -2,279 0,004 
0,740 560 540 0 0,100 1 1 2 0,100 -2,292 -2,295 0,035 
0,744 560 560 0 0,100 1 1 2 0,100 -2,303 -2,303 0,004 
0,752 570 560 0 0,100 1 1 2 0,100 -2,323 -2,326 -0,002 
0,750 580 560 0 0,100 1 1 2 0,100 -2,327 -2,328 0,009 
0,765 580 580 0 0,100 1 1 2 0,100 -2,352 -2,359 0,011 
0,765 590 580 0 0,100 1 1 2 0,100 -2,365 -2,365 0,004 
0,768 600 580 0 0,100 1 1 2 0,100 -2,379 -2,375 -0,033 
0,772 600 600 0 0,100 1 1 2 0,100 -2,394 -2,397 0,003 
0,776 610 600 0 0,100 1 1 2 0,100 -2,394 -2,395 -0,009 
0,784 620 600 0 0,100 1 1 2 0,100 -2,419 -2,427 0,028 
0,788 620 620 0 0,100 1 1 2 0,100 -2,441 -2,444 0,008 
0,790 630 620 0 0,100 1 1 2 0,100 -2,445 -2,440 -0,021 
0,789 640 620 0 0,100 1 1 2 0,100 -2,439 -2,449 0,022 
0,791 640 640 0 0,100 1 1 2 0,100 -2,454 -2,456 0,001 
0,795 650 640 0 0,100 1 1 2 0,100 -2,471 -2,476 0,028 
0,805 660 640 0 0,100 1 1 2 0,100 -2,487 -2,492 0,047 
0,805 660 660 0 0,100 1 1 2 0,100 -2,510 -2,521 -0,009 
0,808 670 660 0 0,100 1 1 2 0,100 -2,516 -2,510 0,025 
0,809 680 660 0 0,100 1 1 2 0,100 -2,531 -2,528 -0,021 
0,818 680 680 0 0,100 1 1 2 0,100 -2,538 -2,539 0,004 
0,815 690 680 0 0,100 1 1 2 0,100 -2,542 -2,544 0,019 
0,818 700 680 0 0,100 1 1 2 0,100 -2,552 -2,554 0,039 
0,825 700 700 0 0,100 1 1 2 0,100 -2,573 -2,571 -0,012 
0,830 710 700 0 0,100 1 1 2 0,100 -2,600 -2,603 0,019 
0,830 720 700 0 0,100 1 1 2 0,100 -2,603 -2,608 0,026 
0,833 720 720 0 0,100 1 1 2 0,100 -2,612 -2,619 0,044 
0,838 730 720 0 0,100 1 1 2 0,100 -2,629 -2,638 0,035 
0,843 740 720 0 0,100 1 1 2 0,100 -2,649 -2,644 -0,012 
0,844 740 740 0 0,100 1 1 2 0,100 -2,650 -2,647 0,022 
0,846 750 740 0 0,100 1 1 2 0,100 -2,654 -2,663 0,028 
0,845 760 740 0 0,100 1 1 2 0,100 -2,662 -2,662 0,020 
0,854 760 760 0 0,100 1 1 2 0,100 -2,694 -2,693 -0,024 
0,854 770 760 0 0,100 1 1 2 0,100 -2,695 -2,698 0,006 
0,861 780 760 0 0,100 1 1 2 0,100 -2,713 -2,709 -0,002 
0,863 780 780 0 0,100 1 1 2 0,100 -2,724 -2,728 0,009 
0,862 790 780 0 0,100 1 1 2 0,100 -2,735 -2,747 0,026 
0,863 800 780 0 0,100 1 1 2 0,100 -2,739 -2,740 0,004 
0,863 800 800 0 0,100 1 1 2 0,100 -2,744 -2,753 -0,012 
0,870 810 800 0 0,100 1 1 2 0,100 -2,770 -2,780 0,044 
0,874 820 800 0 0,100 1 1 2 0,100 -2,780 -2,781 -0,009 
0,876 820 820 0 0,100 1 1 2 0,100 -2,792 -2,790 0,013 
0,875 830 820 0 0,100 1 1 2 0,100 -2,801 -2,795 -0,005 
0,881 840 820 0 0,100 1 1 2 0,100 -2,810 -2,808 0,017 
0,883 840 840 0 0,100 1 1 2 0,100 -2,823 -2,820 -0,013 
0,881 850 840 0 0,100 1 1 2 0,100 -2,826 -2,825 0,013 
0,885 860 840 0 0,100 1 1 2 0,100 -2,837 -2,840 -0,009 
0,886 860 860 0 0,100 1 1 2 0,100 -2,853 -2,855 0,028 
0,888 870 860 0 0,100 1 1 2 0,100 -2,872 -2,881 0,035 
0,897 880 860 0 0,100 1 1 2 0,100 -2,890 -2,905 0,047 
0,896 880 880 0 0,100 1 1 2 0,100 -2,892 -2,881 -0,031 
0,898 890 880 0 0,100 1 1 2 0,100 -2,900 -2,892 -0,016 
0,895 900 880 0 0,100 1 1 2 0,100 -2,905 -2,906 0,008 
0,903 900 900 0 0,100 1 1 2 0,100 -2,926 -2,925 -0,013 
0,902 910 900 0 0,100 1 1 2 0,100 -2,923 -2,925 0,001 
0,907 920 900 0 0,100 1 1 2 0,100 -2,944 -2,941 0,013 
0,905 920 920 0 0,100 1 1 2 0,100 -2,953 -2,947 -0,011 
