Power n1 n2 mu1 mu2 sigma1 sigma2 GND_shape_parameter alpha mean_evaluation median_evaluation skewness_evaluation
0,125 10 10 0 0,100 1 1 3 0,100 -0,337 -0,378 0,070
0,063 10 10 0 0,100 1 1 3 0,050 -0,337 -0,378 0,070
0,009 10 10 0 0,100 1 1 3 0,010 -0,337 -0,378 0,070
0,001 10 10 0 0,100 1 1 3 0,001 -0,337 -0,378 0,070
0,128 20 10 0 0,100 1 1 3 0,100 -0,398 -0,396 0,083
0,066 20 10 0 0,100 1 1 3 0,050 -0,398 -0,396 0,083
0,014 20 10 0 0,100 1 1 3 0,010 -0,398 -0,396 0,083
0,001 20 10 0 0,100 1 1 3 0,001 -0,398 -0,396 0,083
0,134 30 10 0 0,100 1 1 3 0,100 -0,423 -0,437 0,032
0,073 30 10 0 0,100 1 1 3 0,050 -0,423 -0,437 0,032
0,015 30 10 0 0,100 1 1 3 0,010 -0,423 -0,437 0,032
0,001 30 10 0 0,100 1 1 3 0,001 -0,423 -0,437 0,032
0,156 30 30 0 0,100 1 1 3 0,100 -0,574 -0,577 0,018
0,088 30 30 0 0,100 1 1 3 0,050 -0,574 -0,577 0,018
0,022 30 30 0 0,100 1 1 3 0,010 -0,574 -0,577 0,018
0,003 30 30 0 0,100 1 1 3 0,001 -0,574 -0,577 0,018
0,168 40 30 0 0,100 1 1 3 0,100 -0,630 -0,629 0,040
0,093 40 30 0 0,100 1 1 3 0,050 -0,630 -0,629 0,040
0,023 40 30 0 0,100 1 1 3 0,010 -0,630 -0,629 0,040
0,003 40 30 0 0,100 1 1 3 0,001 -0,630 -0,629 0,040
0,176 50 30 0 0,100 1 1 3 0,100 -0,663 -0,666 0,052
0,101 50 30 0 0,100 1 1 3 0,050 -0,663 -0,666 0,052
0,025 50 30 0 0,100 1 1 3 0,010 -0,663 -0,666 0,052
0,003 50 30 0 0,100 1 1 3 0,001 -0,663 -0,666 0,052
0,195 50 50 0 0,100 1 1 3 0,100 -0,772 -0,779 0,008
0,114 50 50 0 0,100 1 1 3 0,050 -0,772 -0,779 0,008
0,033 50 50 0 0,100 1 1 3 0,010 -0,772 -0,779 0,008
0,005 50 50 0 0,100 1 1 3 0,001 -0,772 -0,779 0,008
0,207 60 50 0 0,100 1 1 3 0,100 -0,801 -0,798 -0,001
0,126 60 50 0 0,100 1 1 3 0,050 -0,801 -0,798 -0,001
0,039 60 50 0 0,100 1 1 3 0,010 -0,801 -0,798 -0,001
0,005 60 50 0 0,100 1 1 3 0,001 -0,801 -0,798 -0,001
0,208 70 50 0 0,100 1 1 3 0,100 -0,816 -0,825 0,035
0,128 70 50 0 0,100 1 1 3 0,050 -0,816 -0,825 0,035
0,039 70 50 0 0,100 1 1 3 0,010 -0,816 -0,825 0,035
0,006 70 50 0 0,100 1 1 3 0,001 -0,816 -0,825 0,035
0,233 70 70 0 0,100 1 1 3 0,100 -0,904 -0,913 0,030
0,144 70 70 0 0,100 1 1 3 0,050 -0,904 -0,913 0,030
0,044 70 70 0 0,100 1 1 3 0,010 -0,904 -0,913 0,030
0,009 70 70 0 0,100 1 1 3 0,001 -0,904 -0,913 0,030
0,248 80 70 0 0,100 1 1 3 0,100 -0,940 -0,938 0,012
0,158 80 70 0 0,100 1 1 3 0,050 -0,940 -0,938 0,012
0,052 80 70 0 0,100 1 1 3 0,010 -0,940 -0,938 0,012
0,009 80 70 0 0,100 1 1 3 0,001 -0,940 -0,938 0,012
0,248 90 70 0 0,100 1 1 3 0,100 -0,950 -0,949 0,033
0,158 90 70 0 0,100 1 1 3 0,050 -0,950 -0,949 0,033
0,051 90 70 0 0,100 1 1 3 0,010 -0,950 -0,949 0,033
0,009 90 70 0 0,100 1 1 3 0,001 -0,950 -0,949 0,033
0,347 130 130 0 0,100 1 1 3 0,100 -1,246 -1,240 -0,005
0,234 130 130 0 0,100 1 1 3 0,050 -1,246 -1,240 -0,005
0,092 130 130 0 0,100 1 1 3 0,010 -1,246 -1,240 -0,005
0,020 130 130 0 0,100 1 1 3 0,001 -1,246 -1,240 -0,005
0,349 140 130 0 0,100 1 1 3 0,100 -1,259 -1,262 -0,017
0,241 140 130 0 0,100 1 1 3 0,050 -1,259 -1,262 -0,017
0,094 140 130 0 0,100 1 1 3 0,010 -1,259 -1,262 -0,017
0,019 140 130 0 0,100 1 1 3 0,001 -1,259 -1,262 -0,017
0,354 150 130 0 0,100 1 1 3 0,100 -1,268 -1,262 -0,033
0,244 150 130 0 0,100 1 1 3 0,050 -1,268 -1,262 -0,033
0,097 150 130 0 0,100 1 1 3 0,010 -1,268 -1,262 -0,033
0,023 150 130 0 0,100 1 1 3 0,001 -1,268 -1,262 -0,033
0,380 150 150 0 0,100 1 1 3 0,100 -1,332 -1,335 0,035
0,262 150 150 0 0,100 1 1 3 0,050 -1,332 -1,335 0,035
0,103 150 150 0 0,100 1 1 3 0,010 -1,332 -1,335 0,035
0,023 150 150 0 0,100 1 1 3 0,001 -1,332 -1,335 0,035
0,390 160 150 0 0,100 1 1 3 0,100 -1,354 -1,359 0,058
0,273 160 150 0 0,100 1 1 3 0,050 -1,354 -1,359 0,058
0,110 160 150 0 0,100 1 1 3 0,010 -1,354 -1,359 0,058
0,024 160 150 0 0,100 1 1 3 0,001 -1,354 -1,359 0,058
0,395 170 150 0 0,100 1 1 3 0,100 -1,373 -1,379 0,050
0,278 170 150 0 0,100 1 1 3 0,050 -1,373 -1,379 0,050
0,109 170 150 0 0,100 1 1 3 0,010 -1,373 -1,379 0,050
0,025 170 150 0 0,100 1 1 3 0,001 -1,373 -1,379 0,050
0,408 170 170 0 0,100 1 1 3 0,100 -1,412 -1,416 0,027
0,294 170 170 0 0,100 1 1 3 0,050 -1,412 -1,416 0,027
0,122 170 170 0 0,100 1 1 3 0,010 -1,412 -1,416 0,027
0,029 170 170 0 0,100 1 1 3 0,001 -1,412 -1,416 0,027
0,421 180 170 0 0,100 1 1 3 0,100 -1,435 -1,435 0,017
0,302 180 170 0 0,100 1 1 3 0,050 -1,435 -1,435 0,017
0,124 180 170 0 0,100 1 1 3 0,010 -1,435 -1,435 0,017
0,030 180 170 0 0,100 1 1 3 0,001 -1,435 -1,435 0,017
0,427 190 170 0 0,100 1 1 3 0,100 -1,447 -1,455 0,022
0,304 190 170 0 0,100 1 1 3 0,050 -1,447 -1,455 0,022
0,129 190 170 0 0,100 1 1 3 0,010 -1,447 -1,455 0,022
0,032 190 170 0 0,100 1 1 3 0,001 -1,447 -1,455 0,022
0,444 190 190 0 0,100 1 1 3 0,100 -1,500 -1,507 0,063
0,324 190 190 0 0,100 1 1 3 0,050 -1,500 -1,507 0,063
0,138 190 190 0 0,100 1 1 3 0,010 -1,500 -1,507 0,063
0,032 190 190 0 0,100 1 1 3 0,001 -1,500 -1,507 0,063
0,452 200 190 0 0,100 1 1 3 0,100 -1,512 -1,520 0,034
0,326 200 190 0 0,100 1 1 3 0,050 -1,512 -1,520 0,034
0,142 200 190 0 0,100 1 1 3 0,010 -1,512 -1,520 0,034
0,038 200 190 0 0,100 1 1 3 0,001 -1,512 -1,520 0,034
0,457 210 190 0 0,100 1 1 3 0,100 -1,533 -1,545 0,029
0,337 210 190 0 0,100 1 1 3 0,050 -1,533 -1,545 0,029
0,151 210 190 0 0,100 1 1 3 0,010 -1,533 -1,545 0,029
0,036 210 190 0 0,100 1 1 3 0,001 -1,533 -1,545 0,029
0,527 250 250 0 0,100 1 1 3 0,100 -1,718 -1,712 -0,017
0,403 250 250 0 0,100 1 1 3 0,050 -1,718 -1,712 -0,017
0,195 250 250 0 0,100 1 1 3 0,010 -1,718 -1,712 -0,017
0,059 250 250 0 0,100 1 1 3 0,001 -1,718 -1,712 -0,017
0,542 260 250 0 0,100 1 1 3 0,100 -1,741 -1,743 0,017
