5.015476638244259448e+03
5.643355013495109233e+03
6.599999741468738648e+03
1.281785228765346119e+03
5.904768171582837795e+02
1.937473207721067638e+03
1.575967470213196520e+03
1.391212366015526641e+03
1.318609386265448165e+03
1.309999689841676627e+03
